fpNodeId,Row,Column,line id,line name,packet_stemid,position,pot_stemid,Flowering Date_20180524.40.1,Flowering Date_20180725.15.1,Flowering Date_20180817.2.1,final leaf number_20180524.41.1,final leaf number_20181204.26.1,final leaf number_20181210.31.1,spikelet number_20180524.42.1,spikelet number_20181204.27.1,spikelet number_20181210.32.1,Height_20180524.43.1,Height_20181204.28.1,Height_20181210.33.1,tillers_20180524.44.1,tillers_20181204.29.1,tillers_20181210.34.1,empty spikelets_20180524.45.1,empty spikelets_20181204.30.1,empty spikelets_20181210.35.1,Spike Length_20181122.59.1,Spike Length_20181204.31.1,Spike Length_20181210.36.1,Photo_20181129.60.1,Photo_20181204.32.1,seed weight_20190208.65.1,plant_date_20190318.1.1,vern_end_date_20190318.1.1
281401,71,6,218,VENTURA,ST50PKT0YHPL,5G6,ST50PT0W2WY,,NA,,6,,,15,,,392,,,2,,,3,,,58,,,,,0.7,20180413,20180613
281402,71,7,118,ARNHEM,ST50PKT0YHPK,5G7,ST50PT0W3WC,,NA,,NA,,,NA,,,NA,,,NA,,,NA,,,NA,,,,,NA,20180413,20180613
281403,71,8,64,WYUNA,ST50PKT0YHPJ,5G8,ST50PT0W43K,,20180813,,8,,,19,,,289,,,4,,,1,,,83,,,,,6.65,20180413,20180613
281404,71,9,214,ELLISON,ST50PKT0YHPH,5G9,ST50PT0W2XQ,,20181008,,NA,,,NA,,,NA,,,8,,,NA,,,NA,,,,,6.69,20180413,20180613
281405,71,10,92,CUNNINGHAM,ST50PKT0YHPG,5G10,ST50PT0W3QQ,,20180808,,8,,,17,,,280,,,8,,,3,,,72,,,,,2.22,20180413,20180613
281406,71,11,189,PETRIE,ST50PKT0YHPF,5G11,ST50PT0W374,,20180827,,8,,,16,,,444,,,7,,,0,,,75,,,,,,20180413,20180613
281407,71,12,134,CURRAWONG,ST50PKT0YHPD,5G12,ST50PT0W3KS,,20180906,,9,,,18,,,365,,,4,,,2,,,75,,,,,0.4,20180413,20180613
281408,72,1,30,EAGLE,ST50PKT0YHPC,5H1,ST50PT0W4CV,,NA,,NA,,,NA,,,NA,,,NA,,,NA,,,NA,,,,,NA,20180413,20180613
281409,72,2,31,TIMGALEN,ST50PKT0YHPB,5H2,ST50PT0W4CP,,20180820,,NA,,,NA,,,NA,,,6,,,NA,,,NA,,,,,4.55,20180413,20180613
281410,72,3,31,TIMGALEN,ST50PKT0YHP9,5H3,ST50PT0W4CN,,20180830,20180817,8,,,16,,,470,,,9,,,2,,,73,,,,,6.53,20180413,20180613
281411,72,4,185,CALINGIRI,ST50PKT0YHP8,5H4,ST50PT0W37Y,,20180806,,8,,,17,,,338,,,4,,,4,,,68,,,,,1.39,20180413,20180613
281412,72,5,115,AMERY,ST50PKT0YHP7,5H5,ST50PT0W3WZ,,20180808,,7,,,16,,,392,,,3,,,1,,,83,,,,,1.95,20180413,20180613
281413,72,6,101,WEAVER,ST50PKT0YHP6,5H6,ST50PT0W3QK,,20180822,,8,,,20,,,354,,,2,,,4,,,94,,,,,2,20180413,20180613
281414,72,7,16,YAKTANA_54,ST50PKT0YHP5,5H7,ST50PT0W483,,20180924,,NA,,,NA,,,NA,,,3,,,NA,,,NA,,,,,4.08,20180413,20180613
281415,72,8,91,REEVES,ST50PKT0YHP4,5H8,ST50PT0W3QV,,NA,,NA,,,NA,,,NA,,,NA,,,NA,,,NA,,,,,NA,20180413,20180613
281416,72,9,51,VEERYS,ST50PKT0YHP3,5H9,ST50PT0W41B,,20180822,,NA,,,NA,,,NA,,,NA,,,NA,,,NA,,,,,NA,20180413,20180613
281417,72,10,134,CURRAWONG,ST50PKT0YHP2,5H10,ST50PT0W3KR,,20180822,,9,,,19,,,406,,,6,,,2,,,80,,,,,4.02,20180413,20180613
281418,72,11,5,GAZA,ST50PKT0YHP1,5H11,ST50PT0W46Z,,NA,,NA,,,NA,,,NA,,,NA,,,NA,,,NA,,,,,NA,20180413,20180613
281419,72,12,87,PEROUSE,ST50PKT0YHP0,5H12,ST50PT0W3RP,,20180806,,8,,,11,,,356,,,1,,,3,,,58,,,,,0.66,20180413,20180613
281420,73,1,192,BABBLER,ST50PKT0YHNZ,5I1,ST50PT0W36L,,20180806,,,7,,,17,,,265,,,9,,,4,,,60,,,,4.89,20180413,20180613
281421,73,2,97,BATAVIA,ST50PKT0YHNY,5I2,ST50PT0W3T0,,20180808,,,8,,,17,,,546,,,7,,,2,,,78,,,,10.46,20180413,20180613
281422,73,3,182,ANLACE,ST50PKT0YHNX,5I3,ST50PT0W38J,,20180815,,,8,,,21,,,546,,,7,,,21,,,93,,,NA,4.47,20180413,20180613
281423,73,4,157,SILVERSTAR,ST50PKT0YHNW,5I4,ST50PT0W3H0,,20180806,,,7,,,16,,,291,,,6,,,1,,,65,,,NA,3.81,20180413,20180613
281424,73,5,3,FORTUNE,ST50PKT0YHNV,5I5,ST50PT0W479,,20180808,,,8,,,14,,,586,,,2,,,1,,,52,,,NA,1.73,20180413,20180613
281425,73,6,260,SUNGUARD,ST50PKT0YHNT,5I6,ST50PT0W2VK,,20180801,,,8,,,14,,,436,,,6,,,1,,,60,,,NA,4.38,20180413,20180613
281426,73,7,117,BARUNGA,ST50PKT0YHNS,5I7,ST50PT0W3WK,,20180801,,,8,,,16,,,390,,,6,,,1,,,70,,,NA,2.81,20180413,20180613
281427,73,8,174,ALPOWA,ST50PKT0YHNR,5I8,ST50PT0W3CP,,20180730,,,6,,,15,,,462,,,1,,,2,,,74,,,NA,1.46,20180413,20180613
281428,73,9,160,INDIA3,ST50PKT0YHNQ,5I9,ST50PT0W3GD,,,,NA,,,15,,,780,,,6,,,1,,,160,,,,,5.18,20180413,20180613
281429,73,10,108,GOROKE,ST50PKT0YHNP,5I10,ST50PT0W3P8,,20180808,,,8,,,16,,,395,,,3,,,1,,,65,,,NA,2.24,20180413,20180613
281430,73,11,58,OSPREY,ST50PKT0YHNN,5I11,ST50PT0W3ZX,,20180808,,,9,,,18,,,456,,,7,,,1,,,69,,,NA,3.11,20180413,20180613
281431,73,12,123,HOUTMAN,ST50PKT0YHNM,5I12,ST50PT0W3VD,,20180730,,,7,,,16,,,471,,,3,,,2,,,70,,,NA,1.97,20180413,20180613
281432,74,1,212,WYALKATCHEM,ST50PKT0YHNL,5J1,ST50PT0W2Y4,,20180727,,,7,,,13,,,351,,,5,,,2,,,48,,,NA,3.86,20180413,20180613
281433,74,2,105,TASMAN,ST50PKT0YHNK,5J2,ST50PT0W3PV,,20180806,,,7,,,16,,,325,,,6,,,1,,,70,,,NA,3.96,20180413,20180613
281434,74,3,120,CL2,ST50PKT0YHNJ,5J3,ST50PT0W3W1,,20180801,,,9,,,19,,,306,,,3,,,5,,,68,,,,1.13,20180413,20180613
281435,74,4,225,H46,ST50PKT0YHNH,5J4,ST50PT0W33N,,20180730,,,7,,,14,,,410,,,4,,,2,,,68,,,NA,1.12,20180413,20180613
281436,74,5,267,CHEYENNE,ST50PKT0YHNG,5J5,ST50PT0W2PZ,,20180906,,,10,,,18,,,680,,,3,,,2,,,80,,,NA,3.88,20180413,20180613
281437,74,6,260,SUNGUARD,ST50PKT0YHNF,5J6,ST50PT0W2VJ,,20180730,,,7,,,16,,,426,,,9,,,1,,,63,,,NA,5.26,20180413,20180613
281438,74,7,74,ROSELLA,ST50PKT0YHND,5J7,ST50PT0W41N,,20180822,,,9,,,21,,,383,,,7,,,21,,,72,,,NA,7.49,20180413,20180613
281439,74,8,261,CORACK,ST50PKT0YHNC,5J8,ST50PT0W2VD,,20180730,,,7,,,16,,,396,,,3,,,3,,,56,,,NA,2.68,20180413,20180613
281440,74,9,58,OSPREY,ST50PKT0YHNB,5J9,ST50PT0W3ZW,,20180906,,,9,,,16,,,376,,,3,,,16,,,58,,,NA,1.61,20180413,20180613
281441,74,10,140,TAILORBIRD,ST50PKT0YHN9,5J10,ST50PT0W3JQ,,20180822,,,7,,,16,,,320,,,3,,,4,,,66,,,NA,0.74,20180413,20180613
281442,74,11,256,ESTOC,ST50PKT0YHN8,5J11,ST50PT0W2WD,,20180913,,NA,,,26,,,490,,,3,,,4,,,92,,,,,5.36,20180413,20180613
281443,74,12,129,ROWAN,ST50PKT0YHN7,5J12,ST50PT0W3NF,,20180822,,,8,,,20,,,525,,,7,,,10,,,82,,,NA,2.5,20180413,20180613
281444,75,1,263,SHIELD,ST50PKT0YHN6,5K1,ST50PT0W2QS,,20180822,,,8,,,18,,,450,,,2,,,1,,,66,,,,2.5,20180413,20180613
281445,75,2,171,ABYSSINIA_AV12.4,ST50PKT0YHN5,5K2,ST50PT0W3DB,,,,NA,,,19,,,850,,,8,,,3,,,190,,,,,9.58,20180413,20180613
281446,75,3,17,BENCUBBIN,ST50PKT0YHN4,5K3,ST50PT0W47V,,20181008,,NA,,,15,,,750,,,2,,,2,,,79,,,,,2.77,20180413,20180613
281447,75,4,283,ZIPPY,ST50PKT0YHN3,5K4,ST50PT0W2RR,,20180801,,,7,,,16,,,401,,,3,,,2,,,56,,,NA,3.03,20180413,20180613
281448,75,5,17,BENCUBBIN,ST50PKT0YHN2,5K5,ST50PT0W4G8,,20180820,,NA,,,16,,,740,,,3,,,3,,,87,,,,,3.84,20180413,20180613
281449,75,6,210,DRYSDALE,ST50PKT0YHN1,5K6,ST50PT0W2YH,,20180829,,,7,,,15,,,390,,,3,,,14,,,53,,,NA,4.25,20180413,20180613
281450,75,7,251,DERRIMUT,ST50PKT0YHN0,5K7,ST50PT0W306,,,20180817,NA,,,16,,,300,,,9,,,2,,,64,,,,,3.55,20180413,20180613
281451,75,8,18,DUNDEE,ST50PKT0YHMZ,5K8,ST50PT0W4G3,,20180927,,,9,,,12,,,485,,,3,,,1,,,59,,,NA,4.31,20180413,20180613
281452,75,9,275,WYALKATCHEM_HE,ST50PKT0YHMY,5K9,ST50PT0W2T7,,20180806,,,8,,,16,,,226,,,3,,,2,,,56,,,,1.95,20180413,20180613
281453,75,10,107,BEULAH,ST50PKT0YHMX,5K10,ST50PT0W3PF,,20180810,,,7,,,16,,,185,,,5,,,15,,,56,,,NA,1.47,20180413,20180613
281454,75,11,2,FESTIGUAY,ST50PKT0YHMW,5K11,ST50PT0W47H,,20181008,,,11,,,17,,,520,,,6,,,4,,,55,,,NA,4.54,20180413,20180613
281455,75,12,23,YANDILLA,ST50PKT0YHMV,5K12,ST50PT0W4F5,,,,NA,,,18,,,490,,,6,,,2,,,45,,,,,5.93,20180413,20180613
281456,76,1,284,SOKOLL,ST50PKT0YHL6,5L1,ST50PT0W2RH,,20180808,,,8,,,15,,,460,,,8,,,1,,,91,,,NA,2.58,20180413,20180613
281457,76,2,174,ALPOWA,ST50PKT0YHL5,5L2,ST50PT0W3CN,,20180831,,,9,,,14,,,431,,,4,,,14,,,45,,,NA,2.9,20180413,20180613
281458,76,3,73,KULIN,ST50PKT0YHL4,5L3,ST50PT0W41W,,20180806,,,7,,,14,,,338,,,1,,,2,,,80,,,NA,1.41,20180413,20180613
281459,76,4,265,DIRK,ST50PKT0YHL3,5L4,ST50PT0W2QB,,20180910,,,8,,,14,,,587,,,6,,,14,,,78,,,NA,6.94,20180413,20180613
281460,76,5,98,EXCALIBUR,ST50PKT0YHL2,5L5,ST50PT0W3ST,,20180806,,,7,,,16,,,230,,,5,,,5,,,70,,,NA,2.43,20180413,20180613
281461,76,6,208,BRAEWOOD,ST50PKT0YHL1,5L6,ST50PT0W3B4,,20180913,,,10,,,16,,,393,,,7,,,5,,,53,,,NA,5.56,20180413,20180613
281462,76,7,184,ARRINO,ST50PKT0YHL0,5L7,ST50PT0W384,,20180801,,,7,,,16,,,385,,,,,,,,,62,,,,3.42,20180413,20180613
281463,76,8,23,YANDILLA,ST50PKT0YHKZ,5L8,ST50PT0W4F4,,,,13,,,22,,,640,,,7,,,1,,,55,,,,,10.68,20180413,20180613
281464,76,9,70,BLADE,ST50PKT0YHKY,5L9,ST50PT0W42H,,20180831,,NA,,,19,,,410,,,1,,,4,,,80,,,,,2.27,20180413,20180613
281465,76,10,15,WARDS_PROLIFIC,ST50PKT0YHKX,5L10,ST50PT0W487,,20180906,,NA,,,16,,,510,,,3,,,3,,,49,,,,,1.18,20180413,20180613
281466,76,11,253,AGT_KATANA,ST50PKT0YHKW,5L11,ST50PT0W2P4,,20180806,,,8,,,15,,,215,,,12,,,12,,,47,,,NA,4.92,20180413,20180613
281467,76,12,242,FANG,ST50PKT0YHKV,5L12,ST50PT0W2YR,,20181008,,,11,,,21,,,314,,,4,,,4,,,80,,,NA,6.97,20180413,20180613
281468,77,1,88,JANZ,ST50PKT0YHKT,5M1,ST50PT0W3RG,,,20180817,,8,,,16,,,390,,,8,,,16,,,64,,,NA,3.47,20180413,20180613
281469,77,2,80,TATIARA,ST50PKT0YHKS,5M2,ST50PT0W3YY,,,20180817,,8,,,19,,,490,,,8,,,19,,,88,,,NA,4.8,20180413,20180613
281470,77,3,243,MACE,ST50PKT0YHKR,5M3,ST50PT0W2YJ,,20180730,,,7,,,16,,,460,,,4,,,2,,,70,,,NA,3.74,20180413,20180613
281471,77,4,195,CHARA,ST50PKT0YHKQ,5M4,ST50PT0W360,,20180808,,,9,,,15,,,390,,,10,,,5,,,62,,,NA,3.13,20180413,20180613
281472,77,5,92,CUNNINGHAM,ST50PKT0YHKP,5M5,ST50PT0W3TX,,,,9,,,18,,,400,,,6,,,18,,,67,,,,,3.48,20180413,20180613
281473,77,6,270,CD87,ST50PKT0YHKN,5M6,ST50PT0W2V7,,20181011,,,11,,,24,,,352,,,4,,,6,,,78,,,NA,NA,20180413,20180613
281474,77,7,204,SUNSOFT_98,ST50PKT0YHKM,5M7,ST50PT0W3BZ,,20180822,,,10,,,16,,,422,,,4,,,13,,,55,,,NA,0.8,20180413,20180613
281475,77,8,141,SUNLIN,ST50PKT0YHKL,5M8,ST50PT0W3JJ,,20180808,,,7,,,17,,,345,,,3,,,6,,,88,,,NA,1.69,20180413,20180613
281476,77,9,43,OXLEY,ST50PKT0YHKK,5M9,ST50PT0W461,,20180810,,,8,,,17,,,434,,,8,,,17,,,65,,,NA,1.84,20180413,20180613
281477,77,10,53,BODALLIN,ST50PKT0YHKJ,5M10,ST50PT0W40W,,20180806,,,7,,,13,,,476,,,4,,,10,,,61,,,NA,4.86,20180413,20180613
281478,77,11,234,KENNEDY,ST50PKT0YHKH,5M11,ST50PT0W31W,,20180806,,,7,,,14,,,355,,,2,,,2,,,65,,,NA,2.18,20180413,20180613
281479,77,12,151,FRANCE26,ST50PKT0YHKG,5M12,ST50PT0W3J3,,,,NA,,,18,,,440,,,7,,,3,,,165,,,,,6.91,20180413,20180613
281480,78,1,250,EGA_STAMPEDE,ST50PKT0YHKF,5N1,ST50PT0W30D,,20180806,,,7,,,15,,,272,,,8,,,2,,,62,,,NA,4.01,20180413,20180613
281481,78,2,249,EGA_BOUNTY,ST50PKT0YHKD,5N2,ST50PT0W30M,,20180808,,,8,,,15,,,455,,,6,,,2,,,70,,,NA,2.55,20180413,20180613
281482,78,3,30,EAGLE,ST50PKT0YHKC,5N3,ST50PT0W4CT,,20180808,,,8,,,16,,,601,,,4,,,9,,,88,,,NA,4.89,20180413,20180613
281483,78,4,53,BODALLIN,ST50PKT0YHKB,5N4,ST50PT0W40V,,20180808,,,8,,,15,,,655,,,5,,,3,,,73,,,NA,1.63,20180413,20180613
281484,78,5,71,MACHETE,ST50PKT0YHK9,5N5,ST50PT0W429,,20180810,,,8,,,19,,,461,,,4,,,18,,,75,,,NA,2.5,20180413,20180613
281485,78,6,128,VECTIS,ST50PKT0YHK8,5N6,ST50PT0W3NM,,20180810,,,7,,,15,,,462,,,10,,,15,,,74,,,NA,7.65,20180413,20180613
281486,78,7,63,MEERING,ST50PKT0YHK7,5N7,ST50PT0W43T,,20180808,,,8,,,18,,,412,,,3,,,2,,,71,,,NA,1.77,20180413,20180613
281487,78,8,215,REES,ST50PKT0YHK6,5N8,ST50PT0W2XH,,20180806,,,8,,,18,,,680,,,2,,,2,,,78,,,NA,2.37,20180413,20180613
281488,78,9,198,WESTONIA,ST50PKT0YHK5,5N9,ST50PT0W35F,,20180810,,,8,,,15,,,395,,,2,,,2,,,68,,,NA,1.88,20180413,20180613
281489,78,10,178,GILES,ST50PKT0YHK4,5N10,ST50PT0W39C,,20180806,,,8,,,16,,,335,,,6,,,3,,,60,,,NA,2.83,20180413,20180613
281490,78,11,272,SUNECA,ST50PKT0YHK3,5N11,ST50PT0W2TV,,,,NA,,,NA,,,NA,,,NA,,,NA,,,NA,,,,,NA,20180413,20180613
281491,78,12,63,MEERING,ST50PKT0YHK2,5N12,ST50PT0W43S,,20180806,,,8,,,18,,,371,,,,,,3,,,71,,,,3.92,20180413,20180613
281492,79,1,99,ANGAS,ST50PKT0YHK1,5O1,ST50PT0W3SM,,20180801,,,7,,,10,,,311,,,7,,,2,,,55,,,NA,4.41,20180413,20180613
281493,79,2,65,SKUA,ST50PKT0YHK0,5O2,ST50PT0W43D,,20180808,,,8,,,19,,,340,,,1,,,3,,,63,,,NA,1.39,20180413,20180613
281494,79,3,38,CONDOR,ST50PKT0YHJZ,5O3,ST50PT0W4B7,,20180806,,,7,,,13,,,335,,,3,,,4,,,48,,,NA,0.79,20180413,20180613
281495,79,4,145,YANAC,ST50PKT0YHJY,5O4,ST50PT0W3LZ,,20180808,,,7,,,15,,,512,,,5,,,2,,,61,,,NA,5.93,20180413,20180613
281496,79,5,188,BD225,ST50PKT0YHJX,5O5,ST50PT0W37D,,20180831,,8,,,16,,,410,,,5,,,2,,,66,,,,,3.94,20180413,20180613
281497,79,6,154,DIAMONDBIRD,ST50PKT0YHJW,5O6,ST50PT0W3HL,,20180806,,,8,,,19,,,603,,,5,,,3,,,65,,,NA,5.16,20180413,20180613
281498,79,7,120,CL2,ST50PKT0YHJV,5O7,ST50PT0W3W0,,20180810,,,8,,,17,,,485,,,7,,,17,,,65,,,NA,1.62,20180413,20180613
281499,79,8,148,GREECE22,ST50PKT0YHJT,5O8,ST50PT0W3LD,,20180815,,13,,,27,,,1220,,,1,,,2,,,102,,,,,6.12,20180413,20180613
281500,79,9,237,SENTINEL,ST50PKT0YHJS,5O9,ST50PT0W2ZN,,20180810,,,8,,,16,,,390,,,5,,,1,,,86,,,NA,5.28,20180413,20180613
281501,79,10,215,REES,ST50PKT0YHJR,5O10,ST50PT0W2XG,,20180806,,,8,,,18,,,670,,,5,,,3,,,71,,,NA,4.45,20180413,20180613
281502,79,11,136,TAMMIN,ST50PKT0YHJQ,5O11,ST50PT0W3KF,,20180806,,,8,,,16,,,515,,,3,,,2,,,55,,,NA,2.38,20180413,20180613
281503,79,12,224,PUGSLEY,ST50PKT0YHJP,5O12,ST50PT0W33R,,20180921,,,11,,,18,,,570,,,7,,,4,,,80,,,NA,10.36,20180413,20180613
281504,80,1,185,CALINGIRI,ST50PKT0YHJN,5P1,ST50PT0W37X,,20180813,,NA,,,17,,,340,,,2,,,17,,,68,,,,,1.88,20180413,20180613
281505,80,2,125,SUNSTATE,ST50PKT0YHJM,5P2,ST50PT0W3V3,,20180806,,,8,,,16,,,610,,,6,,,2,,,84,,,NA,4.31,20180413,20180613
281506,80,3,200,FROST_RESISTANT_(RUDY),ST50PKT0YHMT,5P3,ST50PT0W351,,20180806,,,7,,,14,,,440,,,4,,,0,,,67,,,NA,3.77,20180413,20180613
281507,80,4,96,NESSER,ST50PKT0YHMS,5P4,ST50PT0W3T7,,20180910,,NA,,,17,,,380,,,6,,,3,,,70,,,,,3.6,20180413,20180613
281508,80,5,223,AGT_SCYTHE,ST50PKT0YHMR,5P5,ST50PT0W342,,20180822,,NA,,,21,,,330,,,4,,,4,,,75,,,,,5.4,20180413,20180613
281509,80,6,150,FRANCE14,ST50PKT0YHMQ,5P6,ST50PT0W3KZ,,,,NA,,,21,,,440,,,3,,,4,,,115,,,,,3.22,20180413,20180613
281510,80,7,108,GOROKE,ST50PKT0YHMP,5P7,ST50PT0W3P7,,20180806,,,8,,,18,,,335,,,3,,,2,,,66,,,NA,1.28,20180413,20180613
281511,80,8,103,PASTOR,ST50PKT0YHMN,5P8,ST50PT0W3Q7,,20180806,,,8,,,16,,,450,,,6,,,1,,,81,,,NA,3.22,20180413,20180613
281512,80,9,39,EGRET,ST50PKT0YHMM,5P9,ST50PT0W4B2,,,20180817,,9,,,17,,,460,,,6,,,17,,,66,,,NA,1.72,20180413,20180613
281513,80,10,110,EL240,ST50PKT0YHML,5P10,ST50PT0W3XX,,20180808,,,9,,,20,,,400,,,11,,,1,,,62,,,NA,13.36,20180413,20180613
281514,80,11,34,YECORA_70,ST50PKT0YHMK,5P11,ST50PT0W4C0,,NA,,,NA,,,NA,,,NA,,,NA,,,NA,,,NA,,,NA,NA,20180413,20180613
281515,80,12,100,KATUNGA,ST50PKT0YHMJ,5P12,ST50PT0W3SF,,20180831,,,10,,,15,,,554,,,3,,,5,,,80,,,NA,2.72,20180413,20180613
281516,81,1,93,SUNBRI,ST50PKT0YHMH,6A1,ST50PT0W3TR,,NA,,NA,,,NA,,,NA,,,NA,,,NA,,,NA,,,,,NA,20180413,20180613
281517,81,2,95,LILLIMUR,ST50PKT0YHMG,6A2,ST50PT0W3TD,,20180806,,7,,,18,,,352,,,5,,,2,,,64,,,,,4.33,20180413,20180613
281518,81,3,204,SUNSOFT_98,ST50PKT0YHMF,6A3,ST50PT0W3BY,,20180824,,9,,,19,,,295,,,3,,,4,,,59,,,,,4.24,20180413,20180613
281519,81,4,20,GHURKA,ST50PKT0YHMD,6A4,ST50PT0W4FP,,20180921,,11,,,12,,,458,,,4,,,4,,,46,,,,,2.23,20180413,20180613
281520,81,5,264,GRENADE_CL_PLUS,ST50PKT0YHMC,6A5,ST50PT0W2QL,,20180806,,7,,,13,,,378,,,6,,,1,,,64,,,,,6.26,20180413,20180613
281521,81,6,97,BATAVIA,ST50PKT0YHMB,6A6,ST50PT0W3SZ,,20180810,,8,,,16,,,387,,,1,,,3,,,86,,,,,1.53,20180413,20180613
281522,81,7,271,KUKRI,ST50PKT0YHM9,6A7,ST50PT0W2V2,,20180808,,7,,,16,,,316,,,2,,,1,,,78,,,,,2.15,20180413,20180613
281523,81,8,9,PITIC_62,ST50PKT0YHM8,6A8,ST50PT0W49D,,20180827,,7,,,15,,,425,,,2,,,4,,,78,,,,,1.14,20180413,20180613
281524,81,9,143,CARNAMAH,ST50PKT0YHM7,6A9,ST50PT0W3MC,,20180730,,8,,,17,,,412,,,3,,,1,,,75,,,,,3.83,20180413,20180613
281525,81,10,148,GREECE22,ST50PKT0YHM6,6A10,ST50PT0W3LC,,20180827,,,,,,,,,,,4,,,,,,,,,,,2.83,20180413,20180613
281526,81,11,124,SUNMIST,ST50PKT0YHM5,6A11,ST50PT0W3V6,,20180813,,9,,,18,,,390,,,3,,,4,,,82,,,,,1.94,20180413,20180613
281527,81,12,52,AROONA,ST50PKT0YHM4,6A12,ST50PT0W414,,20180730,,6,,,12,,,314,,,4,,,1,,,58,,,,,1.9,20180413,20180613
281528,82,1,143,CARNAMAH,ST50PKT0YHM3,6B1,ST50PT0W3MB,,20180813,,7,,,15,,,306,,,2,,,1,,,68,,,,,1.33,20180413,20180613
281529,82,2,80,TATIARA,ST50PKT0YHM2,6B2,ST50PT0W3YX,,20180815,,8,,,20,,,366,,,3,,,1,,,87,,,,,2.05,20180413,20180613
281530,82,3,212,WYALKATCHEM,ST50PKT0YHM1,6B3,ST50PT0W2Y3,,20180730,,6,,,15,,,298,,,2,,,2,,,51,,,,,1.85,20180413,20180613
281531,82,4,239,ESPADA,ST50PKT0YHM0,6B4,ST50PT0W2Z9,,20180813,,,,,,,,,,,2,,,,,,,,,,,1.27,20180413,20180613
281532,82,5,228,LIVINGSTON,ST50PKT0YHLZ,6B5,ST50PT0W331,,20180730,,8,,,15,,,316,,,1,,,2,,,65,,,,,0.75,20180413,20180613
281533,82,6,156,GOLDMARK,ST50PKT0YHLY,6B6,ST50PT0W3H5,,20180806,,8,,,17,,,419,,,1,,,3,,,68,,,,,0.83,20180413,20180613
281534,82,7,158,BAXTER,ST50PKT0YHLX,6B7,ST50PT0W3GR,,20180730,,6,,,6,,,287,,,2,,,2,,,38,,,,,0.68,20180413,20180613
281535,82,8,251,DERRIMUT,ST50PKT0YHLW,6B8,ST50PT0W305,,20180808,,8,,,17,,,320,,,7,,,3,,,52,,,,,4.23,20180413,20180613
281536,82,9,72,VULCAN,ST50PKT0YHLV,6B9,ST50PT0W420,,,,7,,,10,,,372,,,0,,,2,,,52,,,,,NA,20180413,20180613
281537,82,10,33,FLORENCE,ST50PKT0YHLT,6B10,ST50PT0W4C7,,20180910,,NA,,,NA,,,NA,,,2,,,NA,,,NA,,,,,2.96,20180413,20180613
281538,82,11,142,CUNDERDIN,ST50PKT0YHLS,6B11,ST50PT0W3JB,,20180806,,8,,,16,,,476,,,3,,,1,,,68,,,,,2.43,20180413,20180613
281539,82,12,211,DROUGHT_RESISTANT_(RUDY),ST50PKT0YHLR,6B12,ST50PT0W2Y8,,20180806,,7,,,17,,,465,,,2,,,2,,,85,,,,,0.75,20180413,20180613
281540,83,1,24,INDIAN_G,ST50PKT0YHLQ,6C1,ST50PT0W4DY,,20180810,,7,,,15,,,337,,,4,,,2,,,40,,,,,1.04,20180413,20180613
281541,83,2,67,SUNELG,ST50PKT0YHLP,6C2,ST50PT0W430,,20180806,,8,,,18,,,365,,,4,,,3,,,74,,,,,3.32,20180413,20180613
281542,83,3,222,RAC875,ST50PKT0YHLN,6C3,ST50PT0W348,,20180808,,7,,,17,,,316,,,3,,,1,,,71,,,,,2.28,20180413,20180613
281543,83,4,95,LILLIMUR,ST50PKT0YHLM,6C4,ST50PT0W3TC,,20180806,,7,,,20,,,346,,,2,,,2,,,68,,,,,1.73,20180413,20180613
281544,83,5,130,SWIFT,ST50PKT0YHLL,6C5,ST50PT0W3N7,,20180808,,8,,,21,,,395,,,2,,,4,,,72,,,,,1.67,20180413,20180613
281545,83,6,94,SHRIKE,ST50PKT0YHLK,6C6,ST50PT0W3TN,,20180730,,7,,,12,,,358,,,2,,,2,,,60,,,,,1.22,20180413,20180613
281546,83,7,230,TAMMARIN_ROCK,ST50PKT0YHLJ,6C7,ST50PT0W32M,,20180727,,7,,,10,,,332,,,2,,,2,,,48,,,,,1.21,20180413,20180613
281547,83,8,140,TAILORBIRD,ST50PKT0YHLH,6C8,ST50PT0W3JP,,20180801,,8,,,18,,,497,,,1,,,4,,,72,,,,,0.89,20180413,20180613
281548,83,9,29,HALBERD,ST50PKT0YHLG,6C9,ST50PT0W4D0,,20181008,,10,,,14,,,434,,,5,,,3,,,53,,,,,2.92,20180413,20180613
281549,83,10,204,SUNSOFT_98,ST50PKT0YHLF,6C10,ST50PT0W3BX,,20180824,,9,,,19,,,217,,,2,,,5,,,59,,,,,1.72,20180413,20180613
281550,83,11,124,SUNMIST,ST50PKT0YHLD,6C11,ST50PT0W3V5,,20180827,,NA,,,NA,,,NA,,,4,,,NA,,,NA,,,,,4.2,20180413,20180613
281551,83,12,51,VEERYS,ST50PKT0YHLC,6C12,ST50PT0W419,,20180806,,8,,,16,,,437,,,1,,,3,,,73,,,,,1.48,20180413,20180613
281552,84,1,218,VENTURA,ST50PKT0YHLB,6D1,ST50PT0W2WX,,20180801,,7,,,15,,,520,,,1,,,2,,,73,,,,,0.89,20180413,20180613
281553,84,2,232,BARHAM,ST50PKT0YHL9,6D2,ST50PT0W329,,20180806,,7,,,17,,,382,,,3,,,1,,,78,,,,,2.98,20180413,20180613
281554,84,3,246,WAAGAN,ST50PKT0YHL8,6D3,ST50PT0W314,,20180730,,8,,,15,,,412,,,1,,,2,,,64,,,,,0.54,20180413,20180613
